iter	F1	Logloss
208	1	0.001236176881
209	1	0.001207247542
210	1	0.001207231295
211	1	0.001207231295
212	1	0.001207214467
213	1	0.001207201315
214	1	0.001207198024
215	1	0.001207198024
216	1	0.001207133093
217	1	0.001207133093
218	1	0.001207116286
219	1	0.001186024923
220	1	0.001168364441
221	1	0.001168355407
222	1	0.001168354009
223	1	0.001168354009
224	1	0.001168346092
225	1	0.001168346092
226	1	0.001149078363
227	1	0.001149048052
228	1	0.001149018508
229	1	0.00114901397
230	1	0.001148996684
231	1	0.00114897493
232	1	0.00114897493
233	1	0.001148972613
234	1	0.001148957091
235	1	0.001148956012
236	1	0.001148940495
237	1	0.001148940495
238	1	0.001148936258
239	1	0.001148927637
240	1	0.001148927637
241	1	0.001148896623
242	1	0.001148894802
243	1	0.001128313502
244	1	0.001111001145
245	1	0.001110978438
246	1	0.001110974988
247	1	0.001110971111
248	1	0.001110971111
249	1	0.001110971111
250	1	0.001110964825
251	1	0.001110962887
252	1	0.00111095021
253	1	0.001110923442
254	1	0.001110905336
255	1	0.001110903266
256	1	0.001110901328
257	1	0.001110898161
258	1	0.001110882661
259	1	0.001110882661
260	1	0.001110854811
261	1	0.001110854811
262	1	0.001110854811
263	1	0.001110848143
264	1	0.001110797876
265	1	0.001110789898
266	1	0.001110789898
267	1	0.001110787962
268	1	0.001110787962
269	1	0.001110767616
270	1	0.001110767616
271	1	0.001110767616
272	1	0.001110767616
273	1	0.001110767616
274	1	0.001110767616
275	1	0.00111076568
276	1	0.001110734707
277	1	0.001110732773
278	1	0.001110732773
279	1	0.001110724193
280	1	0.001110717916
281	1	0.001110715981
282	1	0.001110708005
283	1	0.001110699757
284	1	0.001110637895
285	1	0.001110629496
286	1	0.001110616129
287	1	0.001110598072
288	1	0.001091720256
289	1	0.001091566181
290	1	0.001091566181
291	1	0.001091566181
292	1	0.001091566181
293	1	0.001091566181
294	1	0.001091566181
295	1	0.001091566181
296	1	0.001091566181
297	1	0.001091566181
298	1	0.00109156529
299	1	0.00109156529
300	1	0.001091561488
301	1	0.001091561488
302	1	0.00109155625
303	1	0.00109155625
304	1	0.00109155625
305	1	0.001091554206
306	1	0.001091545862
307	1	0.001091540589
308	1	0.001091526214
309	1	0.001091526214
310	1	0.001091525224
311	1	0.001091521493
312	1	0.001091479342
313	1	0.001091479342
314	1	0.001091376564
315	1	0.00109136975
316	1	0.00109136975
317	1	0.00109136975
318	1	0.00109136975
319	1	0.00109136975
320	1	0.00109136975
321	1	0.00109136975
322	1	0.00109136975
323	1	0.00109136975
324	1	0.00109136975
325	1	0.00109136975
326	1	0.00109136975
327	1	0.00109136975
328	1	0.00109136975
329	1	0.001091353094
330	1	0.001091345702
331	1	0.001091343839
332	1	0.001091335931
333	1	0.001091335931
334	1	0.001091332208
335	1	0.00109129781
336	1	0.00109129781
337	1	0.00109129781
338	1	0.00109129781
339	1	0.00109129022
340	1	0.00109129022
341	1	0.00109129022
342	1	0.001091281173
343	1	0.001091274448
344	1	0.001091272474
345	1	0.001091254779
346	1	0.001091254779
347	1	0.001091252918
348	1	0.001091252918
349	1	0.001091252918
350	1	0.001091246509
351	1	0.001091244535
352	1	0.00109123737
353	1	0.00109123737
354	1	0.001091220727
355	1	0.001091214008
356	1	0.001091198836
357	1	0.001091150386
358	1	0.001091150386
359	1	0.001091132678
360	1	0.001091132678
361	1	0.001091125878
362	1	0.001091108226
363	1	0.001091072943
364	1	0.001091072943
365	1	0.001091072943
366	1	0.001091071084
367	1	0.001091063201
368	1	0.001091052691
369	1	0.001091034096
370	1	0.001091003794
371	1	0.001090996376
372	1	0.001090996376
373	1	0.00109099231
374	1	0.001090927991
375	1	0.001090870496
376	1	0.001090870496
377	1	0.001090867909
378	1	0.00109086152
379	1	0.001090857476
380	1	0.001090846988
381	1	0.001090831337
382	1	0.001090831337
383	1	0.001090810372
384	1	0.001090808525
385	1	0.001090785987
386	1	0.001090755792
387	1	0.001090755792
388	1	0.001090754878
389	1	0.001090754878
390	1	0.00109075359
391	1	0.00109075359
392	1	0.00109075359
393	1	0.00109075359
394	1	0.00109075359
395	1	0.00109075359
396	1	0.00109075359
397	1	0.001090746805
398	1	0.001090745516
399	1	0.001090745516
400	1	0.001090744228
401	1	0.001090744228
402	1	0.001090744228
403	1	0.001090742228
404	1	0.001090742228
405	1	0.001090742228
406	1	0.001090742228
407	1	0.001090738457
408	1	0.001090730915
409	1	0.001090706864
410	1	0.001090706864
411	1	0.001090704866
412	1	0.001090704866
413	1	0.001090704866
414	1	0.001090644568
415	1	0.001090636284
416	1	0.001090632519
417	1	0.001090606986
418	1	0.001090591931
419	1	0.00109057837
420	1	0.001090573844
421	1	0.001090555551
422	1	0.001090555551
423	1	0.00109053004
424	1	0.00109053004
425	1	0.00109053004
426	1	0.001090516489
427	1	0.00109050603
428	1	0.00109050603
429	1	0.00109047594
430	1	0.00109047594
431	1	0.00109047594
432	1	0.001090472258
433	1	0.001090467131
434	1	0.00109046585
435	1	0.001090450819
436	1	0.001090450819
437	1	0.001090450819
438	1	0.001090438774
439	1	0.001074301277
440	1	0.001074277007
441	1	0.001074247117
442	1	0.001074247117
443	1	0.001074239649
444	1	0.001074201826
445	1	0.001074201826
446	1	0.001074201826
447	1	0.001074201826
448	1	0.001069755832
449	1	0.001069755832
450	1	0.001069755832
451	1	0.001069755832
452	1	0.001069755832
453	1	0.001069755832
454	1	0.001069755832
455	1	0.001069755832
456	1	0.001069755832
457	1	0.001069755832
458	1	0.001069755832
459	1	0.001069755832
460	1	0.001069755832
461	1	0.001050955946
462	1	0.001037457262
463	1	0.001037457262
464	1	0.001037457262
465	1	0.001037447297
466	1	0.001037417466
467	1	0.001037417466
468	1	0.001037417466
469	1	0.001037417466
470	1	0.001037417466
471	1	0.001037417466
472	1	0.001037402561
473	1	0.001037385151
474	1	0.001037370254
475	1	0.001037340473
476	1	0.001037333032
477	1	0.001037333032
478	1	0.001037333032
479	1	0.001037325593
480	1	0.001037325593
481	1	0.001037315392
482	1	0.001037315392
483	1	0.001037315392
484	1	0.001037315392
485	1	0.001037315392
486	1	0.001037315392
487	1	0.001037315392
488	1	0.001037315392
489	1	0.001037315392
490	1	0.001037315392
491	1	0.001037315392
492	1	0.001037315392
493	1	0.001037315392
494	1	0.001037315392
495	1	0.001037315392
496	1	0.001037315392
497	1	0.001037315392
498	1	0.001037315392
499	1	0.001037315392
500	1	0.001037315392
501	1	0.001037315392
502	1	0.001037315392
503	1	0.001037315392
504	1	0.001037315392
505	1	0.001037315392
506	1	0.001037315392
507	1	0.001037315392
508	1	0.001037315392
509	1	0.001037315392
510	1	0.001037315392
511	1	0.001037315392
512	1	0.001037315392
513	1	0.001037315392
514	1	0.001037315392
515	1	0.001037315392
516	1	0.001037315392
517	1	0.001037315392
518	1	0.001037315392
519	1	0.001037315392
520	1	0.001037305098
521	1	0.001037305098
522	1	0.001037305098
523	1	0.001037300654
524	1	0.001037300654
525	1	0.001037295381
526	1	0.001037254185
527	1	0.001037246305
528	1	0.001037225726
529	1	0.001037205108
530	1	0.001037171968
531	1	0.001037168039
532	1	0.001037159172
533	1	0.001037153767
534	1	0.001037147395
535	1	0.001037132953
536	1	0.001037122679
537	1	0.001037116316
538	1	0.001037116316
539	1	0.001037108892
540	1	0.00103710078
541	1	0.00103710078
542	1	0.00103710078
543	1	0.00103710078
544	1	0.00103710078
545	1	0.00103710078
546	1	0.00103710078
547	1	0.00103710078
548	1	0.001037095817
549	1	0.001037078483
550	1	0.001037070387
551	1	0.001037055554
552	1	0.001037040728
553	1	0.001037040728
554	1	0.001037011089
555	1	0.001036996726
556	1	0.001036993025
557	1	0.00103695766
558	1	0.001036954076
559	1	0.001036924483
560	1	0.001036920786
561	1	0.001036920786
562	1	0.001036908143
563	1	0.001036899498
564	1	0.001036891439
565	1	0.001036889652
566	1	0.001036887865
567	1	0.001036887865
568	1	0.001036870584
569	1	0.001036870584
570	1	0.001036870584
571	1	0.001036870584
572	1	0.001036841041
573	1	0.001036837047
574	1	0.001036807532
575	1	0.001036800402
576	1	0.001036800402
577	1	0.001036800402
578	1	0.001036800402
579	1	0.001036797778
580	1	0.001036790405
581	1	0.001036787259
582	1	0.001036764719
583	1	0.001036723737
584	1	0.001036720052
585	1	0.001036715706
586	1	0.001036712521
587	1	0.001036710534
588	1	0.001036710534
589	1	0.001036695801
590	1	0.001036691809
591	1	0.001036691809
592	1	0.001036691809
593	1	0.001036691809
594	1	0.001036691809
595	1	0.001036691809
596	1	0.001036689968
597	1	0.001036686582
598	1	0.001036684588
599	1	0.001036676616
600	1	0.001036661899
601	1	0.001036661899
602	1	0.00103665991
603	1	0.00103665991
604	1	0.00103665991
605	1	0.00103665991
606	1	0.00103665991
607	1	0.00103665991
608	1	0.00103665991
609	1	0.00103665991
610	1	0.00103665991
611	1	0.00103665991
612	1	0.00103665991
613	1	0.00103665991
614	1	0.00103665991
615	1	0.00103665991
616	1	0.00103665991
617	1	0.00103665991
618	1	0.00103665991
619	1	0.00103665991
620	1	0.00103665991
621	1	0.00103665991
622	1	0.00103665991
623	1	0.00103665991
624	1	0.00103665991
625	1	0.00103665991
626	1	0.00103665991
627	1	0.00103665991
628	1	0.00103665991
629	1	0.00103665991
630	1	0.00103665991
631	1	0.00103665991
632	1	0.00103665991
633	1	0.00103665991
634	1	0.00103665991
635	1	0.00103665991
636	1	0.00103665991
637	1	0.00103665991
638	1	0.00103665991
639	1	0.00103665991
640	1	0.00103665991
641	1	0.00103665991
642	1	0.00103665991
643	1	0.00103665991
644	1	0.00103665991
645	1	0.00103665991
646	1	0.00103665991
647	1	0.00103665991
648	1	0.00103665991
649	1	0.00103665991
650	1	0.00103665991
651	1	0.00103665991
652	1	0.00103665991
653	1	0.00103665991
654	1	0.00103665991
655	1	0.00103665991
656	1	0.00103665991
657	1	0.00103665991
658	1	0.00103665991
659	1	0.00103665991
660	1	0.00103665991
661	1	0.00103665991
662	1	0.00103665991
663	1	0.00103665991
664	1	0.00103665991
665	1	0.00103665991
666	1	0.00103665991
667	1	0.00103665991
668	1	0.00103665991
669	1	0.00103665991
670	1	0.00103665991
671	1	0.00103665991
672	1	0.00103665991
673	1	0.00103665991
674	1	0.00103665991
675	1	0.00103665991
676	1	0.00103665991
677	1	0.00103665991
678	1	0.00103665991
679	1	0.00103665991
680	1	0.00103665991
681	1	0.00103665991
682	1	0.00103665991
683	1	0.00103665991
684	1	0.00103665991
685	1	0.001036656386
686	1	0.001036653846
687	1	0.001036652072
688	1	0.001036648937
689	1	0.00103664188
690	1	0.001036633193
691	1	0.00103660814
692	1	0.00103660718
693	1	0.001036604054
694	1	0.001036604054
695	1	0.001036596705
696	1	0.001036596705
697	1	0.00103659358
698	1	0.001036589619
699	1	0.001036583821
700	1	0.001036581932
701	1	0.001036574586
702	1	0.001036570651
703	1	0.001036567114
704	1	0.001036563993
705	1	0.001036542424
706	1	0.001036539243
707	1	0.001036539243
708	1	0.0010365313
709	1	0.001036527928
710	1	0.001036526094
711	1	0.001036526094
712	1	0.001036521091
713	1	0.001036515113
714	1	0.001036510001
715	1	0.001036506333
716	1	0.001036502664
717	1	0.001036502664
718	1	0.001036502664
719	1	0.001036502664
720	1	0.001036502664
721	1	0.001036502664
722	1	0.001036499135
723	1	0.001036499135
724	1	0.001036499135
725	1	0.001036499135
726	1	0.001036499135
727	1	0.001036495467
728	1	0.001036495467
729	1	0.001036492351
730	1	0.001036492351
731	1	0.001036485995
732	1	0.001036484698
733	1	0.001036455367
734	1	0.001036455367
735	1	0.001036442919
736	1	0.001036439255
737	1	0.001036439255
738	1	0.001036433037
739	1	0.001036418389
740	1	0.001036389105
741	1	0.001036386001
742	1	0.001036378685
743	1	0.001036371371
744	1	0.00103635319
745	1	0.001036344588
746	1	0.001036337276
747	1	0.001036337276
748	1	0.00103633025
749	1	0.001036320107
750	1	0.001036313909
751	1	0.001036310255
752	1	0.001036302947
753	1	0.001036299439
754	1	0.001036295931
755	1	0.001036294253
756	1	0.001036279644
757	1	0.001036273455
758	1	0.001036268204
759	1	0.001036261442
760	1	0.001036261442
761	1	0.001036255256
762	1	0.001036250005
763	1	0.001036235406
764	1	0.001036235406
765	1	0.001036235406
766	1	0.001036235406
767	1	0.001036232054
768	1	0.001036222017
769	1	0.00103621472
770	1	0.00103621472
771	1	0.00103621472
772	1	0.00103621472
773	1	0.00103621472
774	1	0.00103621472
775	1	0.001022713811
776	1	0.001022706744
777	1	0.00102270356
778	1	0.001022683269
779	1	0.001022675618
780	1	0.001022671514
781	1	0.001011022055
782	1	0.001011014198
783	1	0.00099184319
784	1	0.000991828538
785	1	0.0009918235219
786	1	0.00099180418
787	1	0.0009917748978
788	1	0.0009917675825
789	1	0.0009917626737
790	1	0.0009917485179
791	1	0.000991719279
792	1	0.000991719279
793	1	0.000991719279
794	1	0.0009917137346
795	1	0.0009917137346
796	1	0.0009917123241
797	1	0.0009917096859
798	1	0.0009917074749
799	1	0.0009917024668
800	1	0.0009917024668
801	1	0.0009917024668
802	1	0.0009917024668
803	1	0.0009917024668
804	1	0.0009917024668
805	1	0.0009916878634
806	1	0.0009916856553
807	1	0.0009916796286
808	1	0.0009916796286
809	1	0.0009916796286
810	1	0.0009916796286
811	1	0.0009916796286
812	1	0.0009916796286
813	1	0.0009916796286
814	1	0.0009916796286
815	1	0.0009916796286
816	1	0.0009916796286
817	1	0.0009916796286
818	1	0.000991673791
819	1	0.000991673791
820	1	0.000991673791
821	1	0.0009916713061
822	1	0.0009916713061
823	1	0.0009916713061
824	1	0.0009916713061
825	1	0.0009916713061
826	1	0.0009916713061
827	1	0.0009916713061
828	1	0.0009916713061
829	1	0.0009916713061
830	1	0.0009916713061
831	1	0.0009916713061
832	1	0.0009916713061
833	1	0.0009916376123
834	1	0.0009916349745
835	1	0.0009916313256
836	1	0.0009916313256
837	1	0.000991621494
838	1	0.0009916114781
839	1	0.0009916114781
840	1	0.0009916065643
841	1	0.0009915778055
842	1	0.0009915728216
843	1	0.0009915439149
844	1	0.0009915439149
845	1	0.0009915420928
846	1	0.0009915420928
847	1	0.000991537266
848	1	0.000991537266
849	1	0.0009915226919
850	1	0.0009915226919
851	1	0.0009915226919
852	1	0.0009915190921
853	1	0.0009915154939
854	1	0.0009914866343
855	1	0.0009914866343
856	1	0.0009914821035
857	1	0.0009914796513
858	1	0.0009914771995
859	1	0.0009914699236
860	1	0.000991465244
861	1	0.000991465244
862	1	0.000991465244
863	1	0.0009914634254
864	1	0.0009914561518
865	1	0.0009914561518
866	1	0.0009914561518
867	1	0.0009914561518
868	1	0.000991451473
869	1	0.0009914402761
870	1	0.0009914402761
871	1	0.0009914402761
872	1	0.0009914402761
873	1	0.0009914402761
874	1	0.0009914402761
875	1	0.0009914402761
876	1	0.000991428662
877	1	0.000991422437
878	1	0.0009914079025
879	1	0.0009913883093
880	1	0.0009913849568
881	1	0.0009913739206
882	1	0.0009913739206
883	1	0.0009913739206
884	1	0.0009913739206
885	1	0.0009913739206
886	1	0.0009913655031
887	1	0.0009913655031
888	1	0.0009913627121
889	1	0.0009913538068
890	1	0.0009913342355
891	1	0.000991330606
892	1	0.0009913233481
893	1	0.0009913189918
894	1	0.0009913141009
895	1	0.0009913050534
896	1	0.0009913050534
897	1	0.0009912998948
898	1	0.0009912998948
899	1	0.0009912988068
900	1	0.0009912988068
901	1	0.0009912988068
902	1	0.0009912960518
903	1	0.0009912949642
904	1	0.0009912949642
905	1	0.0009912949642
906	1	0.0009912889613
907	1	0.0009912802667
908	1	0.0009912768235
909	1	0.0009912478355
910	1	0.0009912104421
911	1	0.0009911742794
912	1	0.0009911453275
913	1	0.0009911453275
914	1	0.0009911453275
915	1	0.0009911432614
916	1	0.0009911334954
917	1	0.0009911291744
918	1	0.0009911004884
919	1	0.000991090551
920	1	0.0009910881131
921	1	0.000991086729
922	1	0.0009910627685
923	1	0.0009910627685
924	1	0.0009910627685
925	1	0.0009910627685
926	1	0.0009910627685
927	1	0.00099105784
928	1	0.0009910552053
929	1	0.0009910552053
930	1	0.0009910528962
931	1	0.0009910528962
932	1	0.0009910485851
933	1	0.0009910485851
934	1	0.0009910287971
935	1	0.000991023925
936	1	0.000991023925
937	1	0.0009910178376
938	1	0.0009910178376
939	1	0.0009910148456
940	1	0.0009910134642
941	1	0.000991012083
942	1	0.000991012083
943	1	0.000991012083
944	1	0.000991012083
945	1	0.000991012083
946	1	0.000991012083
947	1	0.000991012083
948	1	0.000991012083
949	1	0.000991012083
950	1	0.0009910085311
951	1	0.0009910060962
952	1	0.0009909488156
953	1	0.0009909343734
954	1	0.0009909343734
955	1	0.0009909316156
956	1	0.0009909316156
957	1	0.0009909171813
958	1	0.0009909122181
959	1	0.0009909050039
960	1	0.0009909022637
961	1	0.0009908950514
962	1	0.0009908939844
963	1	0.0009908908824
964	1	0.0009908798732
965	1	0.0009908704638
966	1	0.0009908693943
967	1	0.0009908693943
968	1	0.0009908693943
969	1	0.0009908693943
970	1	0.0009908693943
971	1	0.0009908693943
972	1	0.0009908693943
973	1	0.0009908693943
974	1	0.0009908693943
975	1	0.0009908693943
976	1	0.0009908693943
977	1	0.0009908693943
978	1	0.0009908693943
979	1	0.0009908693943
980	1	0.0009908693943
981	1	0.0009908693943
982	1	0.0009908693943
983	1	0.0009908648864
984	1	0.0009908628423
985	1	0.0009908484321
986	1	0.0009908433922
987	1	0.0009908289884
988	1	0.0009908289884
989	1	0.0009908217892
990	1	0.0009908170865
991	1	0.0009908170865
992	1	0.0009908127567
993	1	0.0009908073361
994	1	0.0009908032563
995	1	0.0009907889581
996	1	0.0009907792223
997	1	0.0009907764808
998	1	0.0009907710635
999	1	0.0009906719258
